tower_id,radio,operator,net,lat,lon,range,area
13343747,LTE,e&,3,25.2582,32.6037,730,42264
6019073,LTE,Orange,1,25.2585,32.603,1000,16836
6004737,LTE,Orange,1,25.2605,32.5998,1000,16836
14192386,LTE,e&,3,25.2626,32.5964,1000,42268
6004738,LTE,Orange,1,25.2632,32.5955,1000,16836
14192447,LTE,e&,3,25.2714,32.5862,1000,42268
6004739,LTE,Orange,1,25.2739,32.5841,1000,16836
14192387,LTE,e&,3,25.2758,32.5827,1000,42268
14875633,UMTS,e&,3,25.2869,32.5739,1000,32268
5970957,LTE,Orange,1,25.2896,32.5734,1000,16836
13170989,LTE,e&,3,25.2883,32.5736,1000,42268
13136959,LTE,e&,3,25.292,32.5732,1000,42268
5712129,LTE,Orange,1,25.2931,32.573,1000,16836
13136900,LTE,e&,3,25.2955,32.5728,1000,42268
5938690,LTE,Orange,1,25.3077,32.5704,1411,16836
3938360,UMTS,Orange,1,25.298,32.5719,1000,6836
13492481,LTE,e&,3,25.2962,32.5724,1000,42268
13308417,LTE,e&,3,25.2992,32.5715,1000,42268
14114365,LTE,e&,3,25.3052,32.5698,1000,42268
13042493,LTE,e&,3,25.3096,32.5696,1000,42268
5938691,LTE,Orange,1,25.3079,32.5691,1000,16836
14850609,UMTS,e&,3,25.315,32.5708,1000,32268
13042434,LTE,e&,3,25.315,32.5708,1000,42268
13042496,LTE,e&,3,25.3156,32.5711,1000,42268
14172224,LTE,e&,3,25.5091,32.501,1000,42264
6079492,LTE,Orange,1,25.5106,32.5003,1000,16836
13167939,LTE,e&,3,25.5099,32.5006,1000,42264
5983233,LTE,Orange,1,25.5121,32.4996,1000,16836
13167940,LTE,e&,3,25.5135,32.4988,1000,42264
5983234,LTE,Orange,1,25.5145,32.4983,1000,16836
5983235,LTE,Orange,1,25.5152,32.4979,1000,16836
13167875,LTE,e&,3,25.5152,32.4979,1000,42264
5984770,LTE,Orange,1,25.5152,32.4979,1000,16836
13170690,LTE,e&,3,25.5152,32.4979,1000,42267
14284866,LTE,e&,3,25.5152,32.4979,1000,42267
6075650,LTE,Orange,1,25.5152,32.4979,1000,16836
13317184,LTE,e&,3,25.599,32.5435,1000,42267
5969153,LTE,Orange,1,25.599,32.5435,1000,16836
14202686,LTE,e&,3,25.5992,32.5446,1000,42267
5754626,LTE,Orange,1,25.5992,32.5446,1000,16836
13464126,LTE,e&,3,25.5992,32.5446,1000,42267
5936129,LTE,Orange,1,25.5992,32.5446,1000,16836
13317181,LTE,e&,3,25.5992,32.5446,1000,42267
14089730,LTE,e&,3,25.5992,32.5446,1000,42267
5833731,LTE,Orange,1,25.5992,32.5446,1000,16836
14089729,LTE,e&,3,25.5992,32.5446,1000,42267
6080003,LTE,Orange,1,25.5992,32.5446,1000,16836
13121599,LTE,e&,3,25.5992,32.5446,1000,42262
6080001,LTE,Orange,1,25.5992,32.5446,1000,16836
6080004,LTE,Orange,1,25.5992,32.5446,1000,16836
6007811,LTE,Orange,1,25.5992,32.5446,1000,16836
13121600,LTE,e&,3,25.5992,32.5446,1000,42262
13121597,LTE,e&,3,25.5992,32.5446,1000,42262
12957247,LTE,e&,3,25.6294,32.5876,5469,42262
12843327,LTE,e&,3,25.6426,32.6026,7561,42262
6007812,LTE,Orange,1,25.6352,32.5949,6445,16836
12957226,LTE,e&,3,25.6395,32.6003,1000,42262
13001218,LTE,e&,3,25.6703,32.6256,4143,42262
5526274,LTE,Orange,1,25.6449,32.6061,849,16836
14171906,LTE,e&,3,25.6408,32.6015,1000,42262
14171966,LTE,e&,3,25.6431,32.604,1000,42262
12957248,LTE,e&,3,25.6434,32.6044,1000,42262
14086724,LTE,e&,3,25.657,32.6217,2182,42262
12843328,LTE,e&,3,25.6511,32.6131,1000,42262
5526273,LTE,Orange,1,25.6544,32.6176,1000,16836
14267198,LTE,e&,3,25.6534,32.6157,1000,42262
12843330,LTE,e&,3,25.6544,32.6169,1000,42262
5326339,LTE,Orange,1,25.6579,32.6227,1000,16836
5326338,LTE,Orange,1,25.6645,32.6296,1000,16836
14086723,LTE,e&,3,25.6658,32.6297,1000,42262
5326337,LTE,Orange,1,25.6723,32.6289,1000,16836
14086722,LTE,e&,3,25.6727,32.6288,1000,42262
5675778,LTE,Orange,1,25.6772,32.6309,1000,16836
14818998,UMTS,e&,3,25.6766,32.6303,1000,32262
5676035,LTE,Orange,1,25.6785,32.6326,1000,16836
13001219,LTE,e&,3,25.6791,32.6334,1000,42262
5675779,LTE,Orange,1,25.6799,32.6341,1000,16836
13001220,LTE,e&,3,25.6815,32.6349,1000,42262
5676034,LTE,Orange,1,25.6827,32.6349,1000,16836
12955460,LTE,e&,3,25.684,32.6325,1000,42262
5676033,LTE,Orange,1,25.6838,32.633,1000,16836
5676036,LTE,Orange,1,25.6849,32.6311,1000,16836
14086466,LTE,e&,3,25.6853,32.6308,1000,42262
14134787,LTE,e&,3,25.6878,32.632,1000,42262
6582788,LTE,Orange,1,25.6894,32.6328,1000,16836
14134785,LTE,e&,3,25.6906,32.6335,1000,42262
5325059,LTE,Orange,1,25.6929,32.6347,1000,16836
14085633,LTE,e&,3,25.6946,32.6358,1000,42262
5325060,LTE,Orange,1,25.6946,32.6358,1000,16836
5325057,LTE,Orange,1,25.6948,32.6364,1000,16836
5355012,LTE,Orange,1,25.6969,32.6384,1000,16836
13453890,LTE,e&,3,25.6981,32.6391,1000,42262
5355011,LTE,Orange,1,25.6956,32.6421,1000,16836
5347332,LTE,Orange,1,25.6968,32.644,1000,16836
13539904,LTE,e&,3,25.6978,32.6437,1000,42262
5347329,LTE,Orange,1,25.6982,32.6452,1000,16836
5326081,LTE,Orange,1,25.7,32.645,1000,16836
13511938,LTE,e&,3,25.701,32.6443,1000,42262
5326082,LTE,Orange,1,25.701,32.6443,1000,16836
13396226,LTE,e&,3,25.7015,32.6439,1000,42262
5326083,LTE,Orange,1,25.702,32.643,1000,16836
6077955,LTE,Orange,1,25.701,32.6404,1000,16836
6077954,LTE,Orange,1,25.7036,32.6432,1000,16836
5680130,LTE,Orange,1,25.7019,32.6422,1000,16836
13124670,LTE,e&,3,25.7,32.6413,1000,42262
13225795,LTE,e&,3,25.6997,32.6391,1000,42262
25723936,LTE,Vodafone,2,30.0025,31.329,1000,11150
25723907,LTE,Vodafone,2,30.0022,31.329,1000,11150
25723996,LTE,Vodafone,2,30.0029,31.329,1000,11150
25723906,LTE,Vodafone,2,30.0033,31.329,1000,11150
25723935,LTE,Vodafone,2,30.0035,31.3292,1000,11150
25723995,LTE,Vodafone,2,30.0031,31.3294,1000,11150
46680834,LTE,Vodafone,2,30.0086,31.3294,1000,11150
26084354,LTE,Vodafone,2,30.0095,31.3381,1000,11150
25796875,LTE,Vodafone,2,30.0527,31.2434,1000,11140
29850114,LTE,Vodafone,2,30.0533,31.2411,1000,11140
28360705,LTE,Vodafone,2,30.054,31.2411,1000,11140
25868290,LTE,Vodafone,2,30.108,31.3963,1000,11160
29723994,LTE,Vodafone,2,30.1153,31.3982,1000,11160
25860638,LTE,Vodafone,2,30.127,31.4057,1000,11160
43523614,LTE,Vodafone,2,30.1274,31.4054,1000,11160
29126490,LTE,Vodafone,2,30.113,31.3798,1000,11160
28286211,LTE,Vodafone,2,30.1083,31.3878,1000,11160
29193217,LTE,Vodafone,2,30.1083,31.3881,1000,11160
46698243,LTE,Vodafone,2,30.1483,31.4232,1000,11190
29450753,LTE,Vodafone,2,30.1482,31.4007,1000,11190
29450754,LTE,Vodafone,2,30.1483,31.4006,1000,11190
29450843,LTE,Vodafone,2,30.1483,31.4005,1000,11190
29054978,LTE,Vodafone,2,30.0601,31.3775,1000,11160
29083652,LTE,Vodafone,2,30.0576,31.375,1000,11160
29004573,LTE,Vodafone,2,30.0611,31.3776,1000,11160
29004568,LTE,Vodafone,2,30.0609,31.3774,1000,11160
29055068,LTE,Vodafone,2,30.061,31.3771,1000,11160
46924667,LTE,Vodafone,2,30.061,31.3771,1000,11160
29055067,LTE,Vodafone,2,30.0612,31.3782,1000,11160
43697694,LTE,Vodafone,2,30.0482,31.2551,1000,11140
43634720,LTE,Vodafone,2,30.0483,31.3743,1000,11160
28832769,LTE,Vodafone,2,30.0626,31.3038,1000,11020
43697665,LTE,Vodafone,2,30.0483,31.2544,1000,11140
29500192,LTE,Vodafone,2,30.049,31.252,1000,11140
29507588,LTE,Vodafone,2,30.0641,31.2566,1000,11200
30229052,LTE,Vodafone,2,30.0256,31.3727,1000,11150
30229055,LTE,Vodafone,2,30.0231,31.3697,1000,11150
29524483,LTE,Vodafone,2,30.0066,31.3672,1000,11150
29194270,LTE,Vodafone,2,30.0091,31.3595,1000,11150
29786399,LTE,Vodafone,2,30.0121,31.3544,1000,11150
29786398,LTE,Vodafone,2,30.0124,31.3459,1000,11150
29734942,LTE,Vodafone,2,30.0156,31.3519,1000,11150
29734916,LTE,Vodafone,2,30.017,31.3423,1000,11150
29786372,LTE,Vodafone,2,30.0116,31.3416,1000,11150
26084353,LTE,Vodafone,2,30.0121,31.343,1000,11150
29734974,LTE,Vodafone,2,30.0113,31.3417,1000,11150
29095172,LTE,Vodafone,2,30.0094,31.3395,1000,11150
46680862,LTE,Vodafone,2,30.0096,31.3386,1000,11150
26084383,LTE,Vodafone,2,30.0099,31.3376,1000,11150
44004443,LTE,Vodafone,2,30.0103,31.3364,1000,11150
28760922,LTE,Vodafone,2,30.0108,31.3345,1000,11150
44004445,LTE,Vodafone,2,30.0105,31.3358,1000,11150
28760924,LTE,Vodafone,2,30.0121,31.3296,1000,11150
46680894,LTE,Vodafone,2,30.012,31.3297,1000,11150
28982321,LTE,Vodafone,2,30.0445,31.3724,1000,11160
28982487,LTE,Vodafone,2,30.0439,31.3721,1000,11160
29195294,LTE,Vodafone,2,30.11,31.3994,1000,11160
29465603,LTE,Vodafone,2,30.0381,31.4153,1000,21240
47387997,LTE,Vodafone,2,30.039,31.3309,1000,11150
43585566,LTE,Vodafone,2,30.042,31.3341,1000,11150
43585567,LTE,Vodafone,2,30.0406,31.3328,1000,11150
26084865,LTE,Vodafone,2,30.0474,31.27,1000,11140
29506622,LTE,Vodafone,2,30.0686,31.2655,1000,11200
43527770,LTE,Vodafone,2,30.07,31.2686,1000,11200
25616672,LTE,Vodafone,2,30.0614,31.2743,1000,11200
25616670,LTE,Vodafone,2,30.0599,31.2758,1000,11200
46682398,LTE,Vodafone,2,30.0587,31.2769,1000,11200
46998531,LTE,Vodafone,2,30.0729,31.2996,1000,11200
47786586,LTE,Vodafone,2,30.0746,31.3043,1000,11200
44021793,LTE,Vodafone,2,30.0441,31.3446,1000,11150
43979294,LTE,Vodafone,2,30.0404,31.3406,1000,11150
44021763,LTE,Vodafone,2,30.0408,31.3405,1000,11150
26101853,LTE,Vodafone,2,30.0454,31.3465,1000,11150
25724251,LTE,Vodafone,2,30.0455,31.3473,1000,11160
25724250,LTE,Vodafone,2,30.0459,31.3509,1000,11160
26053469,LTE,Vodafone,2,30.0463,31.3537,1000,11160
28982365,LTE,Vodafone,2,30.0467,31.3712,1000,11160
25868291,LTE,Vodafone,2,30.1103,31.3974,1000,11160
14855382,UMTS,e&,3,25.7438,32.6041,1000,32262
5871105,LTE,Orange,1,25.7436,32.6039,615,16836
14188547,LTE,e&,3,25.7448,32.6058,901,42262
5871107,LTE,Orange,1,25.7401,32.6015,1000,16836
3997299,UMTS,Orange,1,25.74,32.6011,1000,6836
3997262,UMTS,Orange,1,25.7401,32.6013,1000,6836
14188547,UMTS,e&,3,25.7402,32.6017,1000,6836
14188547,UMTS,e&,3,25.7401,32.6018,1000,32262
3997278,UMTS,Orange,1,25.74,32.6019,1000,6836
14865384,UMTS,e&,3,25.7415,32.6022,1000,32262
3997263,UMTS,Orange,1,25.7468,32.6151,1000,6836
14820659,UMTS,e&,3,25.7424,32.6232,559,32262
6893828,LTE,Orange,1,25.7315,32.6186,1560,16836
5331971,LTE,Orange,1,25.7428,32.6421,2090,16836
5690371,LTE,Orange,1,25.7279,32.623,1538,16836
5694468,LTE,Orange,1,25.7382,32.6267,1000,16836
14179650,LTE,e&,3,25.7303,32.6313,1030,42262
5871106,LTE,Orange,1,25.7254,32.6246,2939,16836
14855032,UMTS,e&,3,25.7359,32.6264,1000,32262
14188546,LTE,e&,3,25.732,32.6276,1000,42262
14179652,LTE,e&,3,25.7301,32.6132,1000,42262
5792769,LTE,Orange,1,25.7223,32.6112,1000,16836
13226304,LTE,e&,3,25.7271,32.6076,1000,42262
14188545,LTE,e&,3,25.7194,32.6121,1000,42262
14179651,LTE,e&,3,25.7226,32.6271,1647,42262
5694467,LTE,Orange,1,25.717,32.6208,1000,16836
13225797,LTE,e&,3,25.7162,32.6231,727,42262
5757697,LTE,Orange,1,25.7147,32.6233,1000,16836
5745154,LTE,Orange,1,25.7143,32.6258,1000,16836
6893827,LTE,Orange,1,25.7173,32.6317,1783,16836
5694466,LTE,Orange,1,25.7301,32.6328,1000,16836
5694465,LTE,Orange,1,25.742,32.6486,1712,16836
13298948,LTE,e&,3,25.7372,32.6387,1000,42262
14825749,UMTS,e&,3,25.7431,32.6437,1000,32262
6893825,LTE,Orange,1,25.7462,32.6523,1000,16836
3938528,UMTS,Orange,1,25.7476,32.6477,1000,6836
14861319,UMTS,e&,3,25.7498,32.6499,1000,32262
5805058,LTE,Orange,1,25.7505,32.6507,1000,16836
13043713,LTE,e&,3,25.7494,32.6544,1000,42262
5805057,LTE,Orange,1,25.7494,32.6544,1000,16836
14084611,LTE,e&,3,25.7454,32.6595,1000,42262
5494275,LTE,Orange,1,25.7431,32.663,1000,16836
5494273,LTE,Orange,1,25.7408,32.6654,1000,16836
5494274,LTE,Orange,1,25.7378,32.6641,1000,16836
5786369,LTE,Orange,1,25.7318,32.6606,1000,16836
14133761,LTE,e&,3,25.731,32.6601,1000,42262
5331970,LTE,Orange,1,25.7287,32.6585,1000,16836
5305092,LTE,Orange,1,25.7261,32.6562,1000,16836
14170625,LTE,e&,3,25.7251,32.6551,1000,42262
6893826,LTE,Orange,1,25.7243,32.6543,1000,16836
14170627,LTE,e&,3,25.722,32.653,1000,42262
5325315,LTE,Orange,1,25.7199,32.6526,1000,16836
5325314,LTE,Orange,1,25.7171,32.6503,1000,16836
5325828,LTE,Orange,1,25.7165,32.65,1000,16836
5325313,LTE,Orange,1,25.719,32.6568,1000,16836
5305091,LTE,Orange,1,25.7194,32.6555,1000,16836
5305090,LTE,Orange,1,25.7189,32.6572,1000,16836
5325825,LTE,Orange,1,25.7189,32.6573,1000,16836
14201604,LTE,e&,3,25.7187,32.6577,1000,42262
5325845,LTE,Orange,1,25.7189,32.6572,1000,16836
14865890,UMTS,e&,3,25.7186,32.6577,1000,32262
5325323,LTE,Orange,1,25.7186,32.6578,1000,16836
5479171,LTE,Orange,1,25.7187,32.658,1000,16836
43975939,LTE,Vodafone,2,30.0503,31.3796,1000,11160
47003182,LTE,Vodafone,2,30.0493,31.3806,1000,11160
28741150,LTE,Vodafone,2,30.051,31.2441,1000,11140
26017568,LTE,Vodafone,2,30.0533,31.251,1000,11140
2737076,UMTS,Vodafone,2,30.0537,31.2516,1000,11411
2739763,UMTS,Vodafone,2,30.0537,31.2516,1000,11411
2741954,UMTS,Vodafone,2,30.0537,31.2516,1000,11411
28760923,LTE,Vodafone,2,30.0017,31.3302,1000,11150
28818268,LTE,Vodafone,2,30.0007,31.3305,1000,11150
46738208,LTE,Vodafone,2,30.0005,31.3306,1000,11150
28818177,LTE,Vodafone,2,30.0002,31.3339,1000,11150
28818179,LTE,Vodafone,2,29.9985,31.3291,1000,11150
28818267,LTE,Vodafone,2,29.9948,31.3281,1000,11150
46738207,LTE,Vodafone,2,29.9934,31.3306,1000,11150
46738237,LTE,Vodafone,2,29.9957,31.3284,1000,11150
28818178,LTE,Vodafone,2,29.9946,31.33,1000,11150
30226462,LTE,Vodafone,2,29.9961,31.3305,1000,11150
30226433,LTE,Vodafone,2,29.9972,31.3266,1000,11150
5355010,LTE,Orange,1,25.698,32.6426,1000,16836
5355009,LTE,Orange,1,25.7003,32.6404,1000,16836
13384259,LTE,e&,3,25.7043,32.6436,1000,42262
5680129,LTE,Orange,1,25.7102,32.6508,1000,16836
5665028,LTE,Orange,1,25.7103,32.6514,1000,16836
5665025,LTE,Orange,1,25.7095,32.653,1000,16836
14201603,LTE,e&,3,25.7095,32.653,1000,42262
5686569,LTE,Orange,1,25.7095,32.653,1000,16836
5479170,LTE,Orange,1,25.7095,32.653,1000,16836
5671170,LTE,Orange,1,25.7095,32.653,1000,16836
13358593,LTE,e&,3,25.7095,32.653,1000,42262
5739780,LTE,Orange,1,25.6956,32.6811,3211,16836
5536772,LTE,Orange,1,25.6985,32.6878,1000,16836
5739777,LTE,Orange,1,25.7009,32.6916,1000,16836
3981606,UMTS,Orange,1,25.7018,32.6917,1000,6836
5515524,LTE,Orange,1,25.6995,32.7028,1034,16836
14086916,LTE,e&,3,25.7053,32.6973,1000,42262
13438209,LTE,e&,3,25.696,32.7068,1000,42262
5515523,LTE,Orange,1,25.696,32.7068,1000,16836
13438210,LTE,e&,3,25.6876,32.7309,1487,42262
3980220,UMTS,Orange,1,25.6887,32.7161,1000,6836
5515522,LTE,Orange,1,25.6777,32.7651,3045,16836
5756929,LTE,Orange,1,25.6881,32.7214,1000,16836
5536769,LTE,Orange,1,25.6878,32.7227,1000,16836
6454018,LTE,Orange,1,25.679,32.7607,2567,16836
12833027,LTE,e&,3,25.6866,32.7471,1000,42261
13232898,LTE,e&,3,25.6859,32.7932,4216,42262
5554178,LTE,Orange,1,25.7005,32.7869,4134,16836
12893443,LTE,e&,3,25.669,32.7651,1000,42261
5956610,LTE,Orange,1,25.6746,32.776,1000,11056
5479169,LTE,Orange,1,25.6812,32.7891,1000,16836
5786370,LTE,Orange,1,25.6816,32.7897,1000,16836
5305089,LTE,Orange,1,25.6816,32.7898,1000,16836
12955394,LTE,e&,3,25.6883,32.803,1000,42262
5325600,LTE,Orange,1,25.6898,32.8053,1000,16836
13020417,LTE,e&,3,25.7015,32.809,1115,42261
6250755,LTE,Orange,1,25.7078,32.8096,1644,16836
6847490,LTE,Orange,1,25.7367,32.8113,4634,16836
13232130,LTE,e&,3,25.7234,32.8138,2491,42261
12893442,LTE,e&,3,25.7169,32.8109,1000,42261
14209090,LTE,e&,3,25.7208,32.8122,1000,42262
6043906,LTE,Orange,1,25.7208,32.8122,1000,16836
13041934,LTE,e&,3,25.7247,32.8135,1000,42262
13009411,LTE,e&,3,25.7529,32.8097,3019,42261
6768139,LTE,Orange,1,25.7367,32.8175,1000,17636
5570562,LTE,Orange,1,25.7821,32.8614,6525,11056
5586690,LTE,Orange,1,25.778,32.8031,3755,11056
5586720,LTE,Orange,1,25.7507,32.8136,1000,11056
6847489,LTE,Orange,1,25.7679,32.8036,1399,16836
13236035,LTE,e&,3,25.7712,32.8018,1000,42261
13235970,LTE,e&,3,25.78,32.8002,1000,42261
13236030,LTE,e&,3,25.7897,32.8234,2890,42261
5609218,LTE,Orange,1,25.7896,32.8151,1777,11056
13150782,LTE,e&,3,25.8073,32.8614,4828,42261
5586700,LTE,Orange,1,25.7912,32.8182,1000,11056
13009472,LTE,e&,3,25.7952,32.8507,3490,42261
5609228,LTE,Orange,1,25.7915,32.8224,1000,11056
5586946,LTE,Orange,1,25.7964,32.8641,3088,11056
14090814,LTE,e&,3,25.7929,32.8505,1360,42261
5976066,LTE,Orange,1,25.8,32.8724,3361,11056
5586976,LTE,Orange,1,25.7929,32.849,1000,11056
14325054,LTE,e&,3,25.7974,32.8734,758,42261
14325059,LTE,e&,3,25.8084,32.8869,1000,42261
6151169,LTE,Orange,1,25.8737,32.9202,1720,11056
14836957,UMTS,e&,3,25.8159,32.8958,762,32261
5638914,LTE,Orange,1,25.8159,32.8958,1000,11056
5639682,LTE,Orange,1,25.8199,32.9007,1000,11056
13150722,LTE,e&,3,25.8205,32.9014,1000,42261
14836962,UMTS,e&,3,25.8338,32.9125,2145,32261
13300738,LTE,e&,3,25.8308,32.9136,1000,42261
5616642,LTE,Orange,1,25.8308,32.9136,1000,11056
13300798,LTE,e&,3,25.8347,32.918,1000,42261
5562114,LTE,Orange,1,25.8336,32.9169,1000,11056
13460993,LTE,e&,3,25.8791,32.9192,1465,42261
14872962,UMTS,e&,3,25.8461,32.9206,1000,32261
6151170,LTE,Orange,1,25.9031,32.9005,2156,11056
13460994,LTE,e&,3,25.9029,32.9006,1886,42261
5638913,LTE,Orange,1,25.9179,32.8874,1291,11056
14325053,LTE,e&,3,25.9182,32.8867,757,42261
13118465,LTE,e&,3,25.9299,32.8856,1000,42261
5573122,LTE,Orange,1,25.9273,32.8846,1000,11056
5488642,LTE,Orange,1,25.9326,32.8866,1000,11056
14855623,UMTS,e&,3,25.9338,32.8871,1000,32261
13318462,LTE,e&,3,25.9704,32.8919,1446,42261
5650178,LTE,Orange,1,25.9364,32.8881,1000,11056
5616130,LTE,Orange,1,25.9445,32.8903,720,11056
6767628,LTE,Orange,1,25.9587,32.8902,1000,11056
5573121,LTE,Orange,1,25.9673,32.8914,1000,11056
3939070,UMTS,Orange,1,25.9713,32.8921,1000,1056
3971589,UMTS,Orange,1,25.9745,32.8926,1000,1056
6767627,LTE,Orange,1,25.9796,32.8933,1000,11056
5563689,LTE,Orange,1,25.9835,32.8936,1000,11056
13318464,LTE,e&,3,26.0236,32.889,4114,42261
5563649,LTE,Orange,1,26.0126,32.8916,1977,11056
14831395,UMTS,e&,3,26.0128,32.8914,2693,32261
5563679,LTE,Orange,1,26.0292,32.8885,1000,11056
6142721,LTE,Orange,1,26.0509,32.8837,2168,11056
5590529,LTE,Orange,1,26.037,32.8869,1000,11056
14194689,LTE,e&,3,26.0444,32.8852,1000,42261
14194749,LTE,e&,3,26.0404,32.8861,1000,42261
6649099,LTE,Orange,1,26.0506,32.8838,1286,11056
5563652,LTE,Orange,1,26.0471,32.8846,1000,11056
13218563,LTE,e&,3,26.0449,32.8851,1000,42261
5616129,LTE,Orange,1,26.0492,32.8841,1000,11056
13460737,LTE,e&,3,26.0614,32.8808,1257,42261
5822465,LTE,Orange,1,26.0649,32.8803,1000,11056
5570306,LTE,Orange,1,26.0831,32.8682,2063,11056
13460738,LTE,e&,3,26.1409,32.863,2700,42261
5564162,LTE,Orange,1,26.0737,32.8742,1000,11056
6649100,LTE,Orange,1,26.0827,32.8674,1000,11056
5988865,LTE,Orange,1,26.083,32.8672,1000,11056
5504257,LTE,Orange,1,26.0842,32.8664,1000,11056
3979784,UMTS,Orange,1,26.0882,32.8637,1000,1056
5570305,LTE,Orange,1,26.1188,32.8627,1862,11056
13219140,LTE,e&,3,26.1219,32.8627,1000,42261
6534916,LTE,Orange,1,26.1332,32.8632,1125,11056
5822495,LTE,Orange,1,26.1457,32.8633,1000,11056
5578527,LTE,Orange,1,26.1457,32.8636,1000,11056
6183683,LTE,Orange,1,26.1528,32.8606,1000,11056
14827487,UMTS,e&,3,26.1528,32.8606,1000,32266
14832433,UMTS,e&,3,26.2056,32.8257,1978,32266
5738242,LTE,Orange,1,26.1549,32.8568,1000,11056
14832433,UMTS,e&,3,26.1562,32.8542,1000,32261
6034946,LTE,Orange,1,26.1575,32.8516,1000,11056
5834241,LTE,Orange,1,26.1623,32.8425,1000,11056
5940737,LTE,Orange,1,26.1621,32.8423,1000,11056
5943297,LTE,Orange,1,26.1713,32.8345,1000,11056
5940747,LTE,Orange,1,26.1819,32.8317,1000,11056
5504300,LTE,Orange,1,26.1886,32.8301,1000,11056
5504290,LTE,Orange,1,26.1926,32.8291,1000,11056
3970570,UMTS,Orange,1,26.1966,32.8281,1000,1056
3938911,UMTS,Orange,1,26.2006,32.827,1000,1056
3936437,UMTS,Orange,1,26.2072,32.8253,1000,1056
3932599,UMTS,Orange,1,26.2177,32.8225,756,1056
12834817,LTE,e&,3,26.2217,32.8213,1000,42266
13377346,LTE,e&,3,26.2282,32.8158,1000,42266
6183425,LTE,Orange,1,26.2644,32.8132,4528,11056
6019841,LTE,Orange,1,26.3036,32.8405,5316,11056
12833796,LTE,e&,3,26.2346,32.81,1000,42266
14832433,UMTS,e&,3,26.2369,32.8078,1000,32914
14861113,UMTS,e&,3,26.2917,32.822,5527,32914
3986274,UMTS,Orange,1,26.2409,32.8041,1000,1056
6350348,LTE,Orange,1,26.2594,32.8024,4288,11056
14861113,UMTS,e&,3,26.2553,32.7894,1085,32266
6350347,LTE,Orange,1,26.2713,32.8012,3668,11056
6019881,LTE,Orange,1,26.2608,32.7809,1000,11056
12833795,LTE,e&,3,26.2793,32.8038,1376,42266
6019871,LTE,Orange,1,26.2794,32.804,1000,11056
13823234,LTE,e&,3,26.3171,32.8611,1436,42914
5512203,LTE,Orange,1,26.2956,32.8276,1000,11056
24563,UMTS,Orange,1,26.3132,32.856,1000,1056
3932343,UMTS,Orange,1,26.3163,32.8608,1000,1056
13823233,LTE,Orange,1,26.3219,32.8672,1000,42914
13823234,LTE,Orange,1,26.3242,32.8708,1000,42914
13823233,LTE,e&,3,26.3318,32.9099,1138,42914
13822978,LTE,e&,3,26.3652,33.0242,4313,42914
13822977,LTE,e&,3,26.3584,33.046,1741,42914
13822466,LTE,e&,3,26.4275,33.1216,3117,42914
13822465,LTE,e&,3,26.4517,33.1547,3174,42914
13822210,LTE,e&,3,26.454,33.1711,649,42914
14842063,UMTS,e&,3,26.5011,33.3,1000,32914
13821954,LTE,e&,3,26.5039,33.3184,679,42914
13821953,LTE,e&,3,26.5056,33.3251,1000,42914
13821186,LTE,e&,3,26.6281,33.4508,1000,42914
13821185,LTE,e&,3,26.6357,33.4602,918,42914
14861032,UMTS,e&,3,26.6354,33.4606,1000,32914
13798146,LTE,e&,3,26.6448,33.4706,1000,42914
13798145,LTE,e&,3,26.6493,33.4739,1000,42914
13820673,LTE,e&,3,26.6496,33.4797,1000,42914
13820674,LTE,e&,3,26.6587,33.49,1182,42914
13820417,LTE,e&,3,26.6606,33.5302,1789,42914
13820418,LTE,e&,3,26.6553,33.5591,1446,42914
13819906,LTE,e&,3,26.7054,33.6112,1553,42914
13820162,LTE,e&,3,26.6603,33.5933,927,42914
13820161,LTE,e&,3,26.6769,33.6019,1395,42914
13819905,LTE,e&,3,26.7112,33.63,1000,42914
16379650,LTE,e&,3,26.7065,33.638,1000,42915
16379649,LTE,e&,3,26.7035,33.648,1000,42915
16379394,LTE,e&,3,26.702,33.6676,1430,42915
16379393,LTE,e&,3,26.6971,33.6866,676,42915
16379138,LTE,e&,3,26.6963,33.7024,1000,42915
16379137,LTE,e&,3,26.6928,33.7223,1090,42915
16378882,LTE,e&,3,26.6886,33.7414,898,42915
16378881,LTE,e&,3,26.6859,33.7596,903,42915
16378626,LTE,e&,3,26.6869,33.7761,1000,42915
16378625,LTE,e&,3,26.686,33.7887,1000,42915
16378370,LTE,e&,3,26.6868,33.8008,1000,42915
16378369,LTE,e&,3,26.6928,33.8186,1290,42915
16378114,LTE,e&,3,26.708,33.8383,1458,42915
16378113,LTE,e&,3,26.7219,33.849,1000,42915
14326624,UMTS,e&,3,26.7246,33.8582,1000,32915
16377857,LTE,e&,3,26.7329,33.878,1399,42915
16377601,LTE,e&,3,26.7413,33.8908,1000,42915
16377602,LTE,e&,3,26.7499,33.893,1000,42915
64539,GSM,Orange,1,26.7585,33.9107,1000,44157
3261966,LTE,Orange,1,26.7614,33.9162,1000,31452
3393796,LTE,Orange,1,26.7598,33.9136,1000,31452
170048580,LTE,e&,3,26.7618,33.9169,1000,52181
16448068,LTE,e&,3,26.7684,33.9193,1161,52181
16546117,LTE,e&,3,26.7924,33.9179,1238,52181
3053315,LTE,Orange,1,26.7832,33.9191,1000,31452
3361796,LTE,Orange,1,26.7883,33.9184,1000,31452
